Unnamed: 0,ID,Fullname,Birthday,Sex,Hometown,Jobtype,Salary,Marital Status
270,123456789012,Phạm Thị Minh Châu,20/03/1989,Female,Quảng Ngãi,Engineer,400.0,Single
271,123456789123,Nguyễn Văn A,15/05/1985,Male,Lai Châu,Doctor,500.0,Married
272,734621835412,Nguyễn Thị Minh,22/07/1989,Female,Thanh Hóa,Nurse,17.0,Married
273,947382019273,Nguyễn Thị Minh Khai,25/04/1985,Female,Bạc Liêu,nurse,350.0,Married
274,123456789012,Nguyễn Thị Minh Khai,10/12/1985,Female,Quảng Trị,Architect,900.0,Married
275,123456789012,Nguyễn Văn An,12/04/1985,Male,Thái Bình,Engineer,15.0,Married
276,567843219865,Nguyễn Văn A,20/07/1980,Male,Phú Yên,Software Engineer,500.0,Married
277,123456789012,Nguyễn Văn An,20/05/1990,Male,Đồng Nai,Engineer,700.0,Single
278,123456789012,Nguyễn Thị Thanh Huong,12/05/1990,Female,Đắk Nông,Teacher,25.0,Married
279,763492805734,Nguyễn Văn A,12/04/1990,Male,Hà Giang,Engineer,650.0,Single
280,123456789012,Nguyễn Văn Minh,08/02/1985,Male,Hải Phòng,software engineer,15.0,Single
281,123456789012,Nguyễn Thị Minh Khai,05/09/1987,Female,Khánh Hòa,Software Engineer,500.0,Married
282,123456789012,Nguyễn Thị Minh Khai,12/03/1990,Female,Lai Châu,Teacher,15.0,Single
283,184012034942,Nguyễn Văn Anh,29/05/1990,Female,Hà Tĩnh,Entrepreneur,125.0,Single
284,923456780124,Nguyễn Văn Phong,15/03/1985,Male,Quảng Bình,Teacher,30.0,Married
285,123456789012,Nguyễn Văn An,20/02/1992,Male,Hậu Giang,Engineer,400.0,Single
286,123456789012,Nguyễn Văn Thanh,24/03/1992,Male,Cà Mau,Software Engineer,300.0,Single
287,123456789012,Nguyễn Văn A,14/03/1985,Male,Hồ Chí Minh,Engineer,600.0,Married
288,123456789012,Nguyễn Văn Anh,12/05/1980,Female,Phú Yên,Teacher,800.0,Married
289,752136481256,Nguyễn Văn A,20/05/1995,Male,Tiền Giang,Software Developer,18.0,Single
290,123456789123,Nguyễn Văn Anh,15/07/1987,Male,Sơn La,Engineer,500.0,Married
291,123456789012,Nguyễn Văn A,12/11/1985,Male,Quảng Ngãi,engineer,500.0,Married
292,123456789012,Nguyễn Văn An,04/07/1988,Male,Quảng Ngãi,Software Engineer,20.0,Single
293,123456789012,Nguyễn Văn Anh,15/04/1990,Male,Bắc Ninh,Software Engineer,30.0,Single
294,123456789012,Nguyễn Văn An,16/04/1980,Male,Ninh Thuận,Engineer,50.0,Married
295,834925671203,Nguyễn Văn A,20/07/1990,Male,Lào Cai,Software Engineer,30.0,Single
296,123456789012,Nguyễn Văn An,20/04/1990,Male,Tây Ninh,Software Engineer,50.0,Single
297,123456789123,Nguyễn Văn A,21/11/1990,Male,Đà Nẵng,Engineer,15.0,Single
298,123456789123,Nguyễn Thị Binh,17/05/1986,Female,Tuyên Quang,Teacher,15.0,Married
299,123456789012,Nguyễn Văn A,30/05/1990,Male,Đà Nẵng,Teacher,15.0,Married
300,224578963452,Nguyễn Thị Mai,15/06/1995,Female,Đà Nẵng,Pharmacist,425.0,Married
301,123456789012,Nguyễn Văn Minh,23/09/1990,Male,Tuyên Quang,Software Developer,500.0,Single
302,123456789123,Nguyễn Văn An,21/05/1990,Male,Vĩnh Long,Software Developer,10.0,Single
303,374695482610,Nguyễn Văn Minh,02/02/1987,Male,Hà Tĩnh,Software Developer,15.0,Married
304,345678901234,Nguyễn Văn An,12/04/1990,Male,Thừa Thiên Huế,Engineer,15.0,Single
305,123456789012,Nguyễn Văn An,22/06/1993,Male,Lai Châu,Software Engineer,600.0,Single
306,123456789012,Pham Văn Hoa,01/06/1986,Male,Hưng Yên,Teacher,500.0,Married
307,123456789123,Nguyễn Thị Minh Châu,23/05/1985,Female,Sóc Trăng,Teacher,15.0,Married
308,123456789012,Nguyễn Văn An,21/05/1990,Male,Lai Châu,Software Developer,15.0,Single
309,123456789123,Nguyễn Văn A,20/03/1990,Male,Thái Bình,Engineer,500.0,Single
310,123456789012,Nguyễn Văn An,20/07/1990,Male,Quảng Bình,Software Engineer,500.0,Single
311,123456789012,Nguyễn Văn A,23/05/1990,Male,Bình Phước,Engineer,15.0,Single
312,748912826394,Nguyễn Thị Minh Hương,23/07/1987,Female,Bắc Kạn,Teacher,450.0,Married
313,352879423890,Nguyễn Văn Anh,25/01/1988,Male,Thừa Thiên Huế,Engineer,15.0,Single
314,123456789012,Nguyễn Thị Hồng Nhung,20/03/1986,Female,Sơn La,Teacher,15.0,Married
315,123456789123,Nguyễn Văn A,12/05/1985,Male,Đà Nẵng,Software Developer,700.0,Married
316,123456789012,Nguyễn Văn Anh,30/03/1990,Male,Khánh Hòa,Engineer,50.0,Single
317,123456789012,Pham Quang Khang,24/06/1995,Male,Sóc Trăng,Software Engineer,15.0,Single
318,123456789012,Nguyễn Văn An,20/02/1992,Male,Bình Thuận,Engineer,500.0,Married
319,123456789012,Nguyễn Văn A,12/05/1985,Male,Hà Tĩnh,Engineer,500.0,Married
320,123456789012,Nguyễn Văn A,01/05/1990,Male,Hậu Giang,Software Engineer,15.0,Single
321,123456789123,Nguyễn Thị Minh Khai,20/04/1985,Female,Hồ Chí Minh,Software Engineer,20.0,Married
322,123456789123,Nguyễn Văn Anh,12/07/1989,Male,An Giang,Software Engineer,15.0,Single
323,937461023489,Đặng Thị Minh Khai,23/07/1975,Female,Đà Nẵng,Engineer,560.0,Married
324,123456789012,Nguyễn Văn A,14/02/1986,Male,Vĩnh Phúc,Software Developer,25.0,Married
325,123456789012,Nguyễn Văn An,20/02/1990,Male,Lạng Sơn,Engineer,500.0,Single
326,123456789101,Nguyễn Văn Anh,27/04/1990,Male,Yên Bái,Software Engineer,100.0,Single
327,123456789012,Nguyễn Thị Minh Khai,15/04/1985,Female,Yên Bái,Teacher,30.0,Married
328,123456789012,Nguyễn Văn An,13/07/1987,Male,Cà Mau,Software Engineer,500.0,Single
329,749182976573,Nguyễn Văn Thanh,14/02/1986,Male,Hải Phòng,Software Engineer,35.0,Married
330,123456789012,Nguyễn Văn A,20/03/1990,Male,Hà Nam,Engineer,500.0,Single
331,123456789012,Nguyễn Văn Thanh,12/10/1975,Male,Tiền Giang,Engineer,40.0,Married
332,123456789012,Nguyễn Văn An,20/05/1980,Male,Hậu Giang,Software Engineer,25.0,Single
333,123456789012,Nguyễn Văn A,12/03/1985,Male,Bắc Ninh,Software Engineer,500.0,Married
334,123456789012,Phạm Văn Hùng,12/03/1985,Male,Bình Thuận,Software Developer,30.0,Married
335,123456789012,Nguyễn Văn Anh,20/04/1990,Male,Cao Bằng,Software Engineer,25.0,Single
336,657382910364,Nguyễn Văn Bảo,20/05/1990,Male,Tây Ninh,Software Engineer,20.0,Single
337,123456789012,Nguyễn Văn An,16/02/1985,Male,Bà Rịa - Vũng Tàu,Engineer,15.0,Married
338,123456789012,Nguyễn Văn An,03/05/1990,Male,Ninh Bình,Engineer,850.0,Married
339,123456789012,Nguyễn Văn An,12/04/1985,Male,Bình Dương,software developer,20.0,Single
340,123456789123,Nguyễn Văn A,27/10/1990,Male,Quảng Ngãi,Software Engineer,30.0,Single
341,531846279104,Nguyễn Thị Minh Châu,29/06/1987,Female,Kon Tum,Teacher,25.0,Married
342,123456789012,Nguyễn Văn A,20/05/1990,Male,Bình Phước,Engineer,500.0,Single
343,123456789012,Nguyễn Văn Thanh,19/04/1993,Male,Đồng Nai,Software Engineer,20.0,Single
344,987654321234,Nguyễn Văn A,23/05/1998,Male,Lào Cai,Software Developer,20.0,Single
345,123456789012,Nguyễn Văn A,12/06/1985,Male,Bà Rịa - Vũng Tàu,Teacher,15.0,Married
346,764892382911,Nguyễn Thị Hoa,12/11/1984,Female,Thái Nguyên,teacher,15.0,Married
347,784569213451,Nguyễn Văn An,28/02/1990,Male,Kiên Giang,Software Engineer,25.0,Single
348,123456789012,Nguyễn Thị Minh Khai,22/09/1992,Female,Đồng Tháp,teacher,15.0,Single
349,973684129104,Nguyễn Văn Minh,01/10/1980,Male,Ninh Thuận,Software Developer,30.0,Married
350,123456789012,Nguyễn Văn A,21/03/1992,Male,Cần Thơ,Engineer,20.0,Single
351,123456789012,Nguyễn Văn A,12/05/1990,Male,Hậu Giang,Engineer,500.0,Married
352,125689344556,Nguyễn Văn Anh,15/08/1980,Male,Lai Châu,Software Engineer,30.0,Married
353,123456789123,Nguyễn Văn Anh,15/09/1985,Male,Bà Rịa - Vũng Tàu,Engineer,500.0,Single
354,123456789012,Nguyễn Văn A,20/06/1985,Male,Bình Thuận,Teacher,30.0,Married
355,987654321012,Nguyễn Văn A,20/06/1985,Male,Quảng Trị,Software Engineer,500.0,Married
356,123456789012,Nguyễn Văn A,25/03/1990,Male,Hà Tĩnh,Software Engineer,25.0,Single
357,987654321012,Nguyễn Văn A,20/05/1995,Male,An Giang,Engineer,500.0,Married
358,837461024781,Nguyễn Văn Anh,15/03/1990,Male,Sóc Trăng,Engineer,20.0,Married
359,123456789012,Nguyễn Thị Minh Châu,15/07/1990,Female,Tây Ninh,Teacher,20.0,Married
360,123456789012,Nguyễn Thị Minh Khai,12/03/1985,Female,Quảng Trị,Teacher,15.0,Married
361,987654321012,Nguyễn Văn Anh,15/03/1990,Male,Thái Bình,Software Developer,25.0,Single
362,123456789012,Nguyễn Văn An,16/08/1989,Male,Hà Giang,Accountant,45.0,Single
363,123456789012,Nguyễn Văn A,15/08/1980,Male,Bình Định,Engineer,50.0,Married
364,123456789012,Nguyễn Văn A,01/01/1990,Male,Tây Ninh,Teacher,500.0,Married
365,123456789123,Nguyễn Thị Minh Khai,12/11/1985,Female,Nam Định,Accountant,15.0,Single
366,123456789012,Nguyễn Văn A,20/10/1990,Male,Đà Nẵng,Software Engineer,18.0,Single
367,123456789012,Nguyễn Văn Anh,23/07/1995,Female,Lào Cai,Nurse,15.0,Single
368,123456789012,Nguyễn Văn A,01/01/1980,Male,Quảng Trị,Engineer,500.0,Single
369,123456789012,Nguyễn Văn Anh,19/08/1994,Male,Cần Thơ,Software Developer,15.0,Single
370,123456789012,Nguyễn Văn A,15/04/1987,Male,Thanh Hóa,Software Engineer,500.0,Single
371,123456789012,Nguyễn Văn A,12/08/1992,Male,Hưng Yên,Software Engineer,30.0,Single
372,123456789012,Nguyễn Văn An,20/08/1990,Male,Thừa Thiên Huế,Engineer,700.0,Single
373,123456789012,Trần Thị Ngọc Bích,17/11/1982,Female,Bắc Kạn,Teacher,10.0,Married
374,123456789012,Nguyễn Văn An,16/07/1985,Male,Trà Vinh,Software Developer,35.0,Married
375,124598702314,Nguyễn Văn Huy,20/05/1992,Male,Đắk Nông,Software Engineer,500.0,Single
376,123456789123,Nguyễn Văn Anh,20/06/1990,Female,Long An,Accountant,20.0,Single
377,123456789012,Nguyễn Văn An,20/03/1985,Male,Vĩnh Long,Software Engineer,500.0,Single
378,239853242389,Nguyễn Thị Bảo Trân,23/05/1987,Female,Quảng Ngãi,Teacher,35.0,Married
379,123456789012,Nguyễn Thị Minh Khai,15/07/1980,Female,Cao Bằng,Engineer,400.0,Married
380,123456789012,Nguyễn Văn Anh,13/05/1987,Male,Bến Tre,Teacher,15.0,Married
381,123456789012,Nguyễn Văn Anh,12/03/1994,Female,Ninh Thuận,Teacher,15.0,Single
382,123456789012,Nguyễn Văn An,20/05/1985,Male,Phú Thọ,Engineer,120.0,Married
383,123456789012,Nguyễn Văn Minh,23/07/1989,Male,Nghệ An,Software Engineer,500.0,Married
384,125763489723,Nguyễn Văn Thanh,25/05/1989,Male,Vĩnh Phúc,Software Developer,20.0,Single
385,123456789012,Nguyễn Văn Anh,12/05/1992,Male,Quảng Bình,Software engineer,25.0,Single
386,345678912345,Nguyễn Thị Bích Ngoc,12/08/1989,Female,Yên Bái,Software Engineer,30.0,Single
387,123456789012,Nguyễn Thị Liên,16/07/1975,Female,Phú Yên,High school teacher,35.0,Married
388,123456789123,Nguyễn Thị Kim Ngân,17/07/1987,Female,Kon Tum,Teacher,45.0,Married
389,123456789012,Nguyễn Văn Minh,20/07/1985,Male,Bến Tre,Software Engineer,35.0,Married
390,123456789012,Nguyễn Văn A,01/01/1985,Male,Bình Dương,Engineer,10.0,Single
391,123456789012,Nguyễn Văn An,25/12/1994,Male,Cần Thơ,Software Engineer,25.0,Single
392,623145872391,Nguyễn Văn A,15/05/1985,Male,Hậu Giang,Engineer,45.0,Married
393,123456789012,Nguyễn Văn An,15/04/1985,Male,Hà Nam,Software Engineer,50.0,Married
394,123456789012,Nguyễn Văn A,24/11/1995,Male,Yên Bái,Software Engineer,15.0,Single
395,123456789012,Nguyễn Văn A,20/07/1989,Male,Hà Giang,Engineer,15.0,Single
396,461029134581,Nguyễn Thị Nga,23/04/1985,Female,Tiền Giang,Teacher,15.0,Married
397,123456789123,Nguyễn Thị Mai,12/05/1985,Female,Gia Lai,Teacher,15.0,Married
398,123456789012,Nguyễn Văn Quang,25/03/1987,Male,Quảng Ngãi,Software Developer,20.0,Single
399,123456789012,Nguyễn Văn A,20/05/1980,Male,Bắc Ninh,Engineer,500.0,Single
400,123456789012,Nguyễn Văn An,07/06/1977,Male,Bình Phước,Engineer,50.0,Married
401,123456789012,Nguyễn Văn Anh,20/03/1990,Female,Quảng Trị,Chef,15.0,Single
402,123456789012,Nguyễn Văn Anh,12/02/1987,Male,Bạc Liêu,Software engineer,20.0,Single
403,123456789012,Nguyễn Văn Anh,15/02/1985,Male,Nghệ An,Software Engineer,500.0,Married
404,123456789123,Nguyễn Văn A,20/02/1990,Male,Đà Nẵng,Software Developer,500.0,Single
405,123456789012,Nguyễn Thị Anh,25/06/1995,Female,Thái Bình,Teacher,15.0,Single
406,123456789123,Nguyễn Văn An,20/10/1990,Male,Vĩnh Long,Software Engineer,20.0,Single
407,123456789012,Nguyễn Thị Kim Anh,12/02/1987,Female,Tuyên Quang,Software Engineer,20.0,Married
408,123456789123,Nguyễn Văn A,16/04/1990,Male,An Giang,Software Engineer,700.0,Married
409,123456789012,Nguyễn Văn A,20/03/1990,Male,Bà Rịa - Vũng Tàu,Engineer,500.0,Single
410,123456789012,Nguyễn Thị Minh Khai,20/11/1985,Female,Hưng Yên,Teacher,15.0,Single
411,530491287644,Nguyễn Văn Thanh,20/06/1985,Male,Bình Dương,Engineer,20.0,Single
412,123456789012,Nguyễn Văn Quang,01/01/1987,Male,Phú Thọ,Software Developer,200.0,Married
413,123456789012,Nguyễn Văn A,20/06/1990,Male,Hưng Yên,Engineer,500.0,Single
414,478512374892,Nguyễn Thị Minh Khai,12/12/1986,Female,Nghệ An,Dentist,15.0,Married
415,512345678901,Nguyễn Văn A,11/07/1984,Male,Đắk Lắk,Engineer,450.0,Single
416,123456789123,Nguyễn Văn Anh,14/02/1990,Female,Bình Thuận,Teacher,500.0,Single
417,123456789876,Nguyễn Văn An,30/06/1990,Male,Hưng Yên,Software Engineer,20.0,Single
418,987654321012,Nguyễn Văn Anh,20/10/1980,Male,Bạc Liêu,Software Engineer,30.0,Single
419,123456789012,Nguyễn Văn Anh,15/08/1990,Female,Đà Nẵng,Accountant,700.0,Married
420,123456789123,Nguyễn Văn Anh,25/09/1992,Male,Hà Tĩnh,Software Engineer,15.0,Single
421,123456789012,Nguyễn Văn A,05/07/1980,Male,Đà Nẵng,Engineer,15.0,Single
422,123456789012,Nguyễn Văn A,01/01/1985,Male,Đồng Tháp,Engineer,500.0,Married
423,123456789012,Nguyễn Thị Minh Anh,23/11/1995,Female,Thái Nguyên,teacher,25.0,Single
424,345678901234,Nguyễn Văn Anh,03/09/1990,Male,Quảng Nam,Engineer,450.0,Single
425,123456789012,Nguyễn Văn An,25/12/1990,Male,Long An,Software Engineer,20.0,Single
426,123456789123,Nguyễn Thị Minh Khai,15/06/1985,Female,Khánh Hòa,Teacher,500.0,Married
427,123456789123,Nguyễn Thị Minh Khai,14/02/1990,Female,Hồ Chí Minh,Teacher,30.0,Single
428,123456789012,Nguyễn Văn A,23/03/1990,Male,Cà Mau,Engineer,500.0,Single
429,123456789123,Nguyễn Văn Anh,03/07/1985,Male,Hà Giang,engineer,22.0,Single
430,123456789012,Nguyễn Văn A,01/03/1985,Male,Quảng Trị,Engineer,800.0,Married
431,123456789012,Nguyễn Văn A,15/02/1987,Male,Bà Rịa - Vũng Tàu,Software Engineer,500.0,Single
432,123456789123,Nguyễn Văn A,25/06/1990,Male,Bắc Ninh,Engineer,10.0,Single
433,123456789012,Nguyễn Văn A,12/06/1990,Male,Tuyên Quang,Engineer,500.0,Married
434,123456789012,Nguyễn Thanh Long,02/12/1990,Male,Bình Định,Engineer,50.0,Married
435,123456789123,Trần Thị Ngoc,20/07/1990,Female,Bình Dương,Teacher,15.0,Married
436,563284639012,Trần Quốc Huy,24/07/1992,Male,Sóc Trăng,Software Engineer,25.0,Single
437,123456789123,Nguyễn Văn A,25/12/1990,Male,An Giang,Engineer,350.0,Married
438,123456789101,Nguyễn Văn Anh,25/06/1990,Male,Khánh Hòa,Software Developer,15.0,Single
439,123456789012,Nguyễn Văn Anh,01/01/1990,Male,Khánh Hòa,Software Engineer,600.0,Married
440,123456789012,Nguyễn Văn A,15/03/1987,Male,Hà Nam,Software Engineer,15.0,Married
441,123456789012,Nguyễn Văn A,08/12/1985,Male,Hồ Chí Minh,Engineer,500.0,Married
442,123456789012,Nguyễn Văn Anh,25/05/1992,Male,Thái Nguyên,Software Engineer,15.0,Single
443,123456789012,Nguyễn Văn Anh,30/04/1990,Male,Bình Định,Engineer,50.0,Married
444,123456789012,Nguyễn Văn A,15/04/1985,Male,Quảng Ngãi,Software Engineer,50.0,Single
445,123456789012,Nguyễn Văn An,12/09/1980,Male,Sóc Trăng,Engineer,500.0,Married
446,312456897014,Nguyễn Văn Anh,25/08/1988,Male,Ninh Thuận,Software Engineer,500.0,Married
447,123456789012,Nguyễn Thanh Tu,21/11/1990,Male,Đắk Lắk,Software Developer,25.0,Single
448,123456789012,Nguyễn Văn A,15/05/1990,Male,Bình Phước,Software Engineer,500.0,Single
449,123456789101,Nguyễn Văn An,23/05/1991,Male,Thái Bình,Software Engineer,15.0,Single
450,123456789012,Nguyễn Văn Anh,04/12/1990,Female,Ninh Thuận,Teacher,20.0,Married
451,123456789012,Nguyễn Thị Hồng Hạnh,15/07/1985,Female,Quảng Bình,Software Engineer,450.0,Married
452,123456789012,Nguyễn Văn An,23/04/1985,Male,Thái Nguyên,Software Developer,30.0,Single
453,123456789012,Nguyễn Văn Anh,20/12/1990,Female,Đà Nẵng,Software Developer,500.0,Single
454,123456789012,Nguyễn Văn A,12/05/1985,Male,Tuyên Quang,Software Engineer,20.0,Single
455,123456789012,Nguyễn Văn Anh,04/08/1985,Male,Ninh Bình,Software Engineer,20.0,Married
456,123456789123,Nguyễn Văn An,20/03/1993,Male,Lào Cai,Software Engineer,500.0,Single
457,738492093829,Nguyễn Thị Minh Khai,12/04/1985,Female,Bắc Kạn,Engineer,500.0,Married
458,123456789012,Nguyễn Văn A,20/04/1985,Male,Thái Bình,Engineer,500.0,Married
459,123456789012,Nguyễn Thị Minh Khai,12/06/1985,Female,Hậu Giang,Teacher,15.0,Single
460,123456789012,Nguyễn Văn A,16/01/1990,Male,Bạc Liêu,Software Developer,500.0,Single
461,568123785412,Nguyễn Văn An,26/05/1992,Male,Tiền Giang,Engineer,18.0,Single
462,123456789012,Nguyễn Văn Anh,12/10/1986,Male,Nam Định,Software Engineer,35.0,Married
463,123456789012,Nguyễn Văn A,20/12/1990,Male,Hồ Chí Minh,Software Engineer,50.0,Single
464,123456789012,Nguyễn Văn A,01/06/1990,Male,Ninh Thuận,Software Engineer,15.0,Single
465,257913489723,Nguyễn Văn An,25/05/1992,Male,Thừa Thiên Huế,Software Engineer,25.0,Single
466,123456789012,Nguyễn Văn Thanh,23/05/1987,Male,Tiền Giang,Software Engineer,20.0,Single
467,123456789123,Nguyễn Văn Anh,12/05/1980,Male,Lai Châu,Software Engineer,15.0,Married
468,123456789012,Nguyễn Văn A,20/12/1990,Male,An Giang,Engineer,500.0,Single
469,123456789012,Nguyễn Văn Minh,12/12/1985,Male,Tiền Giang,Software Developer,30.0,Married
470,123456789012,Nguyễn Văn A,25/04/1990,Male,Lâm Đồng,Mechanical Engineer,350.0,Single
471,568296543091,Nguyễn Thị Hương,23/05/1990,Female,Yên Bái,Software Engineer,20.0,Single
472,123456789012,Nguyễn Văn Hồng,20/04/1993,Male,Phú Yên,Software Engineer,15.0,Single
473,215648397482,Trần Quốc Toản,25/06/1985,Male,Thái Bình,Engineer,650.0,Married
474,123456789012,Nguyễn Văn Anh,20/12/1990,Male,Đồng Tháp,Engineer,500.0,Single
475,368126501239,Trần Quốc Toản,20/05/1980,Male,Bình Định,Engineer,500.0,Married
476,123456789012,Nguyễn Văn An,18/08/1985,Male,Yên Bái,engineer,200.0,Married
477,123456789123,Nguyễn Văn A,12/08/1985,Male,Trà Vinh,Software Engineer,500.0,Married
478,123456789012,Nguyễn Văn Minh,23/09/1987,Male,Đồng Tháp,Software Engineer,50.0,Single
479,123456789012,Nguyễn Văn A,27/04/1988,Male,Trà Vinh,Engineer,15.0,Single
480,123456789012,Nguyễn Văn Anh,20/08/1992,Male,Đồng Tháp,Engineer,500.0,Single
481,123456789123,Nguyễn Thị Minh Khai,05/07/1985,Female,Đắk Lắk,Teacher,15.0,Married
482,987654321012,Nguyễn Văn An,15/08/1988,Male,Lâm Đồng,Mechanical Engineer,500.0,Married
483,123456789012,Nguyễn Văn An,20/09/1980,Male,Quảng Bình,Engineer,500.0,Married
484,123456789123,Nguyễn Văn A,10/04/1987,Male,Yên Bái,Software Engineer,25.0,Single
485,123456789012,Nguyễn Văn Thanh,15/09/1978,Male,Bình Định,Engineer,500.0,Married
486,123456789012,Nguyễn Thị Minh Khai,25/06/1986,Female,Cà Mau,Teacher,15.0,Single
487,532907342189,Nguyễn Văn Minh,15/06/1990,Male,Bình Dương,Software Engineer,25.0,Single
488,123456789012,Nguyễn Văn An,12/04/1987,Male,Long An,Software Engineer,15.0,Married
489,123456789123,Nguyễn Văn Anh,21/05/1993,Female,An Giang,Teacher,30.0,Single
490,688235491204,Pham Thị Minh Châu,12/05/1986,Female,Sóc Trăng,Architect,200.0,Married
491,938482849203,Nguyễn Thành Long,12/07/1985,Male,Bắc Ninh,Software Developer,30.0,Single
492,123456789123,Nguyễn Văn An,20/07/1992,Male,Khánh Hòa,Computer Engineer,15.0,Single
493,123456789012,Nguyễn Văn Anh,17/04/1986,Male,Đắk Lắk,Software Developer,25.0,Single
494,582193038094,Lê Thị Mỹ Linh,12/04/1985,Female,Nam Định,Accountant,25.0,Married
495,123456789012,Nguyễn Thị Minh Khai,16/11/1978,Female,Thái Bình,Teacher,25.0,Married
496,123456789012,Nguyễn Văn An,15/04/1990,Male,Vĩnh Long,Software Engineer,25.0,Single
